528;06-01-2020;SLUS GY;IE00BFNM3H51;;01-01-1900;0;EUR;5,258;17360;1;1;91278,88;91278,88;83246,17;Aandelen Duitsland;171981;iShares MSCI USA ESG Screened UCITS ETF;0
528;06-01-2020;TAT NA;NL0010273801;;01-01-1900;0;EUR;21,502;1384;1;1;29758,77;29758,77;33369,55;Aandelen Nederland;155704;VanEck iBoxx EUR Sov Capped AAA-AA 1-5;0
528;06-01-2020;TSWE NA;NL0010408704;;01-01-1900;0;EUR;92,42;982;1;1;90756,44;90756,44;78791,47;Aandelen Nederland;157935;VanEck Sustainable World Equal Weight;0
528;06-01-2020;USD;;;01-01-1900;0;USD;0;0,98;1,11939;0;0,88;0,98;0;;0;;0
528;06-01-2020;EUR;;;01-01-1900;0;EUR;0;2039,35;1;0;2039,35;2039,35;0;;1234;;0
529;06-01-2020;2B76 GY;IE00BYZK4552;;01-01-1900;0;EUR;7,626;2650;1;1;20208,9;20208,9;16840,75;Aandelen Duitsland;168797;iShares Automation & Robotics UCITS ETF;0
529;06-01-2020;IEMA;IE00B4L5YC18;;01-01-1900;0;EUR;32,25;482;1;1;15544,5;15544,5;10429,85;Aandelen Nederland;133787;iShares MSCI Emerging Markets;0
529;06-01-2020;TDT;NL0009272749;;01-01-1900;0;EUR;60,69;798;1;1;48430,62;48430,62;41512,49;Aandelen Nederland;927274;VanEck Vectors AEX UCITS ETF;0
529;06-01-2020;VEUR NA;IE00B945VV12;;01-01-1900;0;EUR;32,639;491;1;1;16025,75;16025,75;13566,65;Aandelen Nederland;158105;Vanguard FTSE Developed Europe;0
529;06-01-2020;VUSA NA;IE00B3XXRP09;;01-01-1900;0;EUR;54,877;310;1;1;17011,87;17011,87;11031,63;Aandelen Nederland;158127;Vanguard S&P 500 UCITS ETF;0
529;06-01-2020;USD;;;01-01-1900;0;USD;0;0,28;1,11939;0;0,25;0,28;0;;0;;0
529;06-01-2020;EUR;;;01-01-1900;0;EUR;0;1811,82;1;0;1811,82;1811,82;0;;1234;;0
530;06-01-2020;CSBGC3;CH0102530786;;01-01-1900;0;CHF;73,5;311;1,08425;1;21082,31;22858,5;24179,93;Aandelen Zwitserland;149865;iShares Swiss Domestic Gov Bond 1-3 ETF;0
530;06-01-2020;EUNR GR;IE00B4L5ZG21;;01-01-1900;0;EUR;121,09;292;1;1;35358,28;35358,28;32563,84;Aandelen Duitsland;169879;iShares Euro Corp Bond ex-Financials ETF;0
530;06-01-2020;EUNS GR;IE00B4L5ZY03;;01-01-1900;0;EUR;111,09;307;1;1;34104,63;34104,63;33162,14;Aandelen Duitsland;172214;iShares EUR Corp Bond ex-Financials 1-5y;0
